BOROUGH,LATITUDE,LONGITUDE,NTA
MANHATTAN,40.73878,-73.992473,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.856285,-73.933948,Washington Heights North
MANHATTAN,40.732234,-74.0077,West Village
MANHATTAN,40.75339,-73.990392,Midtown-Midtown South
MANHATTAN,40.797775,-73.973479,Upper West Side
MANHATTAN,40.771976,-73.951795,Yorkville
BROOKLYN,40.673494,-73.918516,Ocean Hill
MANHATTAN,40.761431,-73.982142,Midtown-Midtown South
MANHATTAN,40.803434,-73.952361,Central Harlem South
MANHATTAN,40.737152,-73.974243,Murray Hill-Kips Bay
MANHATTAN,40.753493,-73.969097,Turtle Bay-East Midtown
BRONX,40.853773,-73.881558,Belmont
MANHATTAN,40.779403,-73.959426,Upper East Side-Carnegie Hill
MANHATTAN,40.77599,-73.961363,Upper East Side-Carnegie Hill
MANHATTAN,40.765205,-73.979279,Midtown-Midtown South
QUEENS,40.742546,-73.934014,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.707731,-74.013706,Battery Park City-Lower Manhattan
QUEENS,40.743168,-73.936568,Hunters Point-Sunnyside-West Maspeth
MANHATTAN,40.791748,-73.972802,Upper West Side
MANHATTAN,40.787959,-73.97977,Upper West Side
MANHATTAN,40.773242,-73.962278,Upper East Side-Carnegie Hill
MANHATTAN,40.780356,-73.959754,Upper East Side-Carnegie Hill
MANHATTAN,40.73727,-73.994515,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.766391,-73.982119,Midtown-Midtown South
MANHATTAN,40.778954,-73.985088,Lincoln Square
MANHATTAN,40.862829,-73.926678,Washington Heights North
MANHATTAN,40.716396,-74.010934,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.754329,-73.998578,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.750534,-73.981741,Murray Hill-Kips Bay
BROOKLYN,40.654436,-73.908974,Brownsville
MANHATTAN,40.771703,-73.986685,Lincoln Square
MANHATTAN,40.860031,-73.929024,Washington Heights North
MANHATTAN,40.806367,-73.965973,Morningside Heights
MANHATTAN,40.761398,-73.968183,Turtle Bay-East Midtown
MANHATTAN,40.782741,-73.97945,Upper West Side
MANHATTAN,40.738634,-73.985367,Gramercy
MANHATTAN,40.760035,-73.973415,Midtown-Midtown South
MANHATTAN,40.75623,-73.98309,Midtown-Midtown South
MANHATTAN,40.741862,-73.997929,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.725045,-73.997085,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.779311,-73.961459,Upper East Side-Carnegie Hill
MANHATTAN,40.788541,-73.980893,Upper West Side
BROOKLYN,40.695756,-73.993851,Brooklyn Heights-Cobble Hill
MANHATTAN,40.767753,-73.961892,Lenox Hill-Roosevelt Island
MANHATTAN,40.775244,-73.957475,Upper East Side-Carnegie Hill
MANHATTAN,40.785455,-73.949932,East Harlem South
MANHATTAN,40.744209,-73.974493,Murray Hill-Kips Bay
MANHATTAN,40.777129,-73.955232,Upper East Side-Carnegie Hill
MANHATTAN,40.748345,-73.990245,Midtown-Midtown South
MANHATTAN,40.758067,-73.962323,Turtle Bay-East Midtown
MANHATTAN,40.785209,-73.980522,Upper West Side
MANHATTAN,40.744082,-73.983515,Murray Hill-Kips Bay
MANHATTAN,40.761257,-73.975204,Midtown-Midtown South
MANHATTAN,40.772968,-73.954151,Yorkville
QUEENS,40.752073,-73.823828,Flushing
MANHATTAN,40.732486,-74.00311,West Village
MANHATTAN,40.772879,-73.945963,Yorkville
MANHATTAN,40.730268,-74.007393,West Village
MANHATTAN,40.755843,-73.984382,Midtown-Midtown South
MANHATTAN,40.741082,-73.984522,Gramercy
MANHATTAN,40.752011,-73.969505,Turtle Bay-East Midtown
MANHATTAN,40.78957,-73.967632,Upper West Side
MANHATTAN,40.769027,-73.956761,Lenox Hill-Roosevelt Island
MANHATTAN,40.842215,-73.942434,Washington Heights South
MANHATTAN,40.768704,-73.967992,Upper East Side-Carnegie Hill
MANHATTAN,40.751405,-73.971917,Turtle Bay-East Midtown
MANHATTAN,40.739005,-73.98934,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.755446,-74.00222,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.739644,-73.989654,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.799498,-73.970101,Upper West Side
MANHATTAN,40.784499,-73.975506,Upper West Side
MANHATTAN,40.746177,-73.994691,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.803336,-73.964707,Morningside Heights
MANHATTAN,40.745023,-73.984291,Midtown-Midtown South
MANHATTAN,40.751933,-73.990807,Midtown-Midtown South
MANHATTAN,40.757477,-73.963002,Turtle Bay-East Midtown
MANHATTAN,40.80047,-73.969812,Upper West Side
MANHATTAN,40.738802,-73.992519,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.75283,-74.000437,Hudson Yards-Chelsea-Flatiron-Union Square
BROOKLYN,40.693727,-73.985695,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.774053,-73.956729,Yorkville
MANHATTAN,40.758267,-73.985468,Midtown-Midtown South
MANHATTAN,40.749309,-73.976898,Murray Hill-Kips Bay
MANHATTAN,40.819574,-73.949921,Manhattanville
MANHATTAN,40.820534,-73.936144,Central Harlem North-Polo Grounds
MANHATTAN,40.730546,-73.995237,West Village
MANHATTAN,40.753816,-73.997354,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.768204,-73.956974,Lenox Hill-Roosevelt Island
MANHATTAN,40.758816,-73.972061,Turtle Bay-East Midtown
MANHATTAN,40.790056,-73.968834,Upper West Side
MANHATTAN,40.720791,-73.996713,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.733938,-73.986606,Gramercy
MANHATTAN,40.786231,-73.95697,Upper East Side-Carnegie Hill
MANHATTAN,40.78009,-73.983015,Lincoln Square
QUEENS,40.746611,-73.909736,Woodside
MANHATTAN,40.772408,-73.94879,Yorkville
QUEENS,40.704364,-73.797596,Jamaica
MANHATTAN,40.78058,-73.956035,Upper East Side-Carnegie Hill
MANHATTAN,40.777552,-73.98611,Lincoln Square
MANHATTAN,40.754218,-73.970865,Turtle Bay-East Midtown
MANHATTAN,40.753042,-74.00397,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.77396,-73.956505,Yorkville
BROOKLYN,40.6934,-73.988915,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.776461,-73.946271,Yorkville
MANHATTAN,40.750806,-73.98073,Murray Hill-Kips Bay
MANHATTAN,40.750183,-73.983304,Midtown-Midtown South
MANHATTAN,40.796381,-73.944178,East Harlem North
MANHATTAN,40.766925,-73.95795,Lenox Hill-Roosevelt Island
BROOKLYN,40.694122,-73.988904,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.796754,-73.970727,Upper West Side
MANHATTAN,40.753074,-73.972753,Turtle Bay-East Midtown
MANHATTAN,40.736492,-73.977787,Murray Hill-Kips Bay
MANHATTAN,40.803251,-73.964501,Morningside Heights
BROOKLYN,40.688657,-73.962027,Clinton Hill
MANHATTAN,40.754111,-73.970565,Turtle Bay-East Midtown
MANHATTAN,40.726014,-73.996291,West Village
MANHATTAN,40.780515,-73.946184,Yorkville
MANHATTAN,40.805626,-73.966197,Morningside Heights
MANHATTAN,40.75595,-73.980747,Midtown-Midtown South
MANHATTAN,40.789822,-73.977158,Upper West Side
BROOKLYN,40.642974,-73.977169,Kensington-Ocean Parkway
MANHATTAN,40.76034,-73.995094,Clinton
BROOKLYN,40.575103,-73.989885,Seagate-Coney Island
MANHATTAN,40.743605,-73.973104,Murray Hill-Kips Bay
MANHATTAN,40.738258,-73.989456,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.745764,-73.984402,Midtown-Midtown South
MANHATTAN,40.746769,-73.983698,Midtown-Midtown South
MANHATTAN,40.749794,-73.991486,Midtown-Midtown South
MANHATTAN,40.781237,-73.951792,Yorkville
MANHATTAN,40.755638,-73.991882,Clinton
MANHATTAN,40.781292,-73.953828,Upper East Side-Carnegie Hill
MANHATTAN,40.711143,-74.000335,Chinatown
MANHATTAN,40.757426,-73.978465,Midtown-Midtown South
MANHATTAN,40.705187,-74.006369,Battery Park City-Lower Manhattan
MANHATTAN,40.726009,-74.007519,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.765434,-73.956362,Lenox Hill-Roosevelt Island
BROOKLYN,40.690758,-73.956635,Bedford
MANHATTAN,40.747138,-73.99118,Midtown-Midtown South
MANHATTAN,40.71845,-74.002702,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.758577,-73.9831,Midtown-Midtown South
MANHATTAN,40.752391,-73.974298,Turtle Bay-East Midtown
MANHATTAN,40.781147,-73.953532,Upper East Side-Carnegie Hill
BRONX,40.81774,-73.924156,Melrose South-Mott Haven North
MANHATTAN,40.778703,-73.945106,Yorkville
MANHATTAN,40.75417,-73.994167,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.756491,-73.983977,Midtown-Midtown South
MANHATTAN,40.757461,-73.998105,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.751704,-73.987599,Midtown-Midtown South
BRONX,40.834578,-73.861312,Parkchester
MANHATTAN,40.743969,-73.981483,Murray Hill-Kips Bay
BROOKLYN,40.690243,-73.981368,Fort Greene
MANHATTAN,40.746089,-73.992576,Midtown-Midtown South
MANHATTAN,40.747959,-73.979457,Murray Hill-Kips Bay
MANHATTAN,40.774123,-73.982229,Lincoln Square
MANHATTAN,40.744371,-73.988459,Hudson Yards-Chelsea-Flatiron-Union Square
QUEENS,40.702193,-73.804192,Jamaica
MANHATTAN,40.790368,-73.93951,East Harlem South
MANHATTAN,40.808637,-73.96604,Morningside Heights
BROOKLYN,40.596831,-73.999107,Bensonhurst West
MANHATTAN,40.733801,-73.995208,West Village
MANHATTAN,40.728745,-73.993985,West Village
MANHATTAN,40.782309,-73.955633,Upper East Side-Carnegie Hill
MANHATTAN,40.771137,-73.98736,Lincoln Square
MANHATTAN,40.747086,-73.993457,Midtown-Midtown South
BRONX,40.872985,-73.900756,Van Cortlandt Village
MANHATTAN,40.847052,-73.933578,Washington Heights South
BRONX,40.879631,-73.836703,Co-op City
MANHATTAN,40.748606,-73.987018,Midtown-Midtown South
BRONX,40.841412,-73.880463,East Tremont
MANHATTAN,40.746965,-73.990772,Midtown-Midtown South
MANHATTAN,40.769502,-73.989451,Clinton
MANHATTAN,40.766506,-73.984433,Clinton
MANHATTAN,40.805442,-73.967418,Morningside Heights
BROOKLYN,40.698196,-73.988636,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.786636,-73.98081,Upper West Side
MANHATTAN,40.750038,-73.988393,Midtown-Midtown South
MANHATTAN,40.737991,-73.980842,Gramercy
MANHATTAN,40.747738,-73.986849,Midtown-Midtown South
MANHATTAN,40.77467,-73.956114,Yorkville
MANHATTAN,40.72128,-73.998001,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.789378,-73.952576,East Harlem South
MANHATTAN,40.754938,-73.98836,Midtown-Midtown South
MANHATTAN,40.776513,-73.958518,Upper East Side-Carnegie Hill
MANHATTAN,40.76663,-73.968899,Upper East Side-Carnegie Hill
BRONX,40.832271,-73.912652,East Concourse-Concourse Village
MANHATTAN,40.762731,-73.978341,Midtown-Midtown South
MANHATTAN,40.758108,-73.96242,Turtle Bay-East Midtown
MANHATTAN,40.764341,-73.987069,Clinton
MANHATTAN,40.79181,-73.9529,East Harlem South
MANHATTAN,40.729972,-73.992196,West Village
MANHATTAN,40.755802,-73.987136,Midtown-Midtown South
MANHATTAN,40.747653,-73.98665,Midtown-Midtown South
MANHATTAN,40.744867,-73.982941,Murray Hill-Kips Bay
MANHATTAN,40.72992,-73.996251,West Village
MANHATTAN,40.777095,-73.959438,Upper East Side-Carnegie Hill
MANHATTAN,40.72103,-74.000487,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.736889,-73.997842,West Village
QUEENS,40.76652,-73.826984,Flushing
BRONX,40.83674,-73.860183,Parkchester
MANHATTAN,40.808451,-73.947112,Central Harlem South
MANHATTAN,40.707508,-74.013778,Battery Park City-Lower Manhattan
MANHATTAN,40.807413,-73.966265,Morningside Heights
BROOKLYN,40.673553,-73.971405,Park Slope-Gowanus
MANHATTAN,40.764597,-73.973727,Midtown-Midtown South
MANHATTAN,40.762402,-73.976637,Midtown-Midtown South
MANHATTAN,40.706358,-74.016151,Battery Park City-Lower Manhattan
BRONX,40.81667,-73.919959,Melrose South-Mott Haven North
MANHATTAN,40.770365,-73.96806,Upper East Side-Carnegie Hill
MANHATTAN,40.710764,-74.007708,Battery Park City-Lower Manhattan
MANHATTAN,40.744709,-74.004695,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.775004,-73.947027,Yorkville
MANHATTAN,40.760132,-73.967542,Turtle Bay-East Midtown
MANHATTAN,40.746415,-73.987589,Midtown-Midtown South
MANHATTAN,40.786966,-73.973339,Upper West Side
MANHATTAN,40.726706,-73.995681,West Village
MANHATTAN,40.750829,-73.987761,Midtown-Midtown South
MANHATTAN,40.711544,-73.994723,Chinatown
MANHATTAN,40.765086,-73.974871,Midtown-Midtown South
MANHATTAN,40.708497,-74.007477,Battery Park City-Lower Manhattan
MANHATTAN,40.742695,-73.978705,Murray Hill-Kips Bay
MANHATTAN,40.763912,-73.97833,Midtown-Midtown South
MANHATTAN,40.74726,-73.983316,Midtown-Midtown South
BROOKLYN,40.685093,-73.977728,Fort Greene
QUEENS,40.75498,-73.82596,Flushing
MANHATTAN,40.852675,-73.937642,Washington Heights North
MANHATTAN,40.810438,-73.935308,East Harlem North
MANHATTAN,40.762146,-73.972479,Midtown-Midtown South
MANHATTAN,40.766469,-73.964647,Upper East Side-Carnegie Hill
MANHATTAN,40.778573,-73.986377,Lincoln Square
MANHATTAN,40.752424,-74.005699,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.765409,-73.971864,Upper East Side-Carnegie Hill
MANHATTAN,40.774528,-73.977933,Lincoln Square
MANHATTAN,40.763203,-73.974554,Midtown-Midtown South
MANHATTAN,40.772501,-73.946559,Yorkville
MANHATTAN,40.736592,-73.993202,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.706114,-74.01126,Battery Park City-Lower Manhattan
MANHATTAN,40.732484,-73.996193,West Village
BROOKLYN,40.67524,-73.969483,Prospect Heights
MANHATTAN,40.735086,-74.000231,West Village
MANHATTAN,40.783151,-73.954636,Upper East Side-Carnegie Hill
MANHATTAN,40.746836,-74.002162,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.769719,-73.956479,Lenox Hill-Roosevelt Island
MANHATTAN,40.77641,-73.948286,Yorkville
MANHATTAN,40.789567,-73.979448,Upper West Side
MANHATTAN,40.760487,-73.984648,Midtown-Midtown South
MANHATTAN,40.737371,-73.985505,Gramercy
BRONX,40.851182,-73.844823,Van Nest-Morris Park-Westchester Square
MANHATTAN,40.77104,-73.96776,Upper East Side-Carnegie Hill
MANHATTAN,40.789248,-73.974656,Upper West Side
BROOKLYN,40.692008,-73.981104,Fort Greene
MANHATTAN,40.752929,-73.991204,Midtown-Midtown South
MANHATTAN,40.749354,-73.982727,Murray Hill-Kips Bay
MANHATTAN,40.709916,-74.008949,Battery Park City-Lower Manhattan
BRONX,40.823657,-73.822991,Schuylerville-Throgs Neck-Edgewater Park
QUEENS,40.712499,-73.788153,Jamaica Estates-Holliswood
MANHATTAN,40.740166,-73.995724,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.764705,-73.978084,Midtown-Midtown South
MANHATTAN,40.709669,-74.010092,Battery Park City-Lower Manhattan
MANHATTAN,40.778364,-73.954996,Upper East Side-Carnegie Hill
BROOKLYN,40.672162,-73.964289,Prospect Heights
MANHATTAN,40.735569,-73.99475,West Village
MANHATTAN,40.783674,-73.977478,Upper West Side
MANHATTAN,40.747513,-73.983153,Midtown-Midtown South
MANHATTAN,40.765476,-73.977817,Midtown-Midtown South
MANHATTAN,40.738231,-73.987818,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.738978,-73.992942,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.786504,-73.979612,Upper West Side
BROOKLYN,40.70569,-73.966782,Williamsburg
MANHATTAN,40.744829,-73.989592,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.739951,-73.986522,Gramercy
MANHATTAN,40.733216,-73.995663,West Village
BROOKLYN,40.687542,-73.967689,Clinton Hill
MANHATTAN,40.750214,-73.984809,Midtown-Midtown South
MANHATTAN,40.759486,-73.989135,Clinton
MANHATTAN,40.743643,-73.990567,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.752417,-73.980448,Murray Hill-Kips Bay
MANHATTAN,40.740426,-73.988976,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.747926,-74.0027,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.75745,-73.973798,Midtown-Midtown South
MANHATTAN,40.762103,-73.978803,Midtown-Midtown South
MANHATTAN,40.706732,-74.00862,Battery Park City-Lower Manhattan
BROOKLYN,40.690068,-73.991176,Brooklyn Heights-Cobble Hill
MANHATTAN,40.789567,-73.979499,Upper West Side
QUEENS,40.721785,-73.843353,Forest Hills
BRONX,40.873794,-73.906558,Spuyten Duyvil-Kingsbridge
MANHATTAN,40.722827,-73.987402,East Village
MANHATTAN,40.758104,-73.979165,Midtown-Midtown South
MANHATTAN,40.703973,-74.013164,Battery Park City-Lower Manhattan
MANHATTAN,40.746742,-73.972741,Murray Hill-Kips Bay
MANHATTAN,40.747795,-73.978447,Murray Hill-Kips Bay
MANHATTAN,40.7258,-73.989725,East Village
MANHATTAN,40.733376,-74.004442,West Village
MANHATTAN,40.759247,-73.985168,Midtown-Midtown South
MANHATTAN,40.801883,-73.969183,Upper West Side
MANHATTAN,40.804117,-73.960646,Morningside Heights
MANHATTAN,40.776164,-73.94982,Yorkville
MANHATTAN,40.753842,-73.985711,Midtown-Midtown South
MANHATTAN,40.743265,-73.989679,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.740718,-73.994403,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.755458,-73.967977,Turtle Bay-East Midtown
MANHATTAN,40.769599,-73.960273,Lenox Hill-Roosevelt Island
MANHATTAN,40.7917,-73.968386,Upper West Side
MANHATTAN,40.762816,-73.97359,Midtown-Midtown South
MANHATTAN,40.775289,-73.959703,Upper East Side-Carnegie Hill
MANHATTAN,40.744226,-73.974583,Murray Hill-Kips Bay
MANHATTAN,40.763292,-73.961035,Lenox Hill-Roosevelt Island
MANHATTAN,40.792627,-73.96771,Upper West Side
MANHATTAN,40.743286,-73.985875,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.742921,-73.983129,Gramercy
MANHATTAN,40.797726,-73.949342,Central Harlem South
MANHATTAN,40.705752,-74.013374,Battery Park City-Lower Manhattan
QUEENS,40.751765,-73.820331,East Flushing
MANHATTAN,40.750883,-73.984433,Midtown-Midtown South
BROOKLYN,40.69071,-73.98144,Fort Greene
MANHATTAN,40.752823,-73.966935,Turtle Bay-East Midtown
MANHATTAN,40.702395,-74.012948,Battery Park City-Lower Manhattan
BROOKLYN,40.696574,-73.997032,Brooklyn Heights-Cobble Hill
MANHATTAN,40.744179,-73.989902,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.752555,-73.970202,Turtle Bay-East Midtown
BRONX,40.811543,-73.916891,Mott Haven-Port Morris
BROOKLYN,40.698343,-73.982203,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.735217,-73.995847,West Village
MANHATTAN,40.775432,-73.945972,Yorkville
MANHATTAN,40.769229,-73.952024,Lenox Hill-Roosevelt Island
QUEENS,40.704033,-73.798412,Jamaica
BROOKLYN,40.691122,-73.984383,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
MANHATTAN,40.76452,-73.975528,Midtown-Midtown South
MANHATTAN,40.743626,-73.981732,Murray Hill-Kips Bay
MANHATTAN,40.785009,-73.953688,Upper East Side-Carnegie Hill
MANHATTAN,40.84778,-73.934871,Washington Heights South
MANHATTAN,40.72698,-74.003763,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.730785,-73.995486,West Village
MANHATTAN,40.738497,-73.986309,Gramercy
MANHATTAN,40.754391,-73.968865,Turtle Bay-East Midtown
MANHATTAN,40.757436,-73.990254,Clinton
MANHATTAN,40.73292,-73.989987,East Village
BRONX,40.816613,-73.930165,West Concourse
MANHATTAN,40.742222,-73.991195,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.76096,-73.998617,Clinton
MANHATTAN,40.767801,-73.967841,Upper East Side-Carnegie Hill
BRONX,40.852804,-73.898903,Mount Hope
MANHATTAN,40.785975,-73.970934,Upper West Side
MANHATTAN,40.79024,-73.971221,Upper West Side
MANHATTAN,40.742753,-73.978889,Murray Hill-Kips Bay
MANHATTAN,40.76374,-73.98568,Clinton
MANHATTAN,40.769912,-73.982494,Lincoln Square
MANHATTAN,40.762897,-73.983683,Midtown-Midtown South
MANHATTAN,40.761463,-73.999816,Clinton
MANHATTAN,40.773403,-73.959314,Upper East Side-Carnegie Hill
BRONX,40.852801,-73.881834,Belmont
MANHATTAN,40.779967,-73.984373,Lincoln Square
MANHATTAN,40.757835,-73.967792,Turtle Bay-East Midtown
MANHATTAN,40.755075,-73.988684,Midtown-Midtown South
MANHATTAN,40.804349,-73.965103,Morningside Heights
MANHATTAN,40.735867,-73.981926,Gramercy
BRONX,40.834627,-73.86086,Parkchester
MANHATTAN,40.808999,-73.964487,Morningside Heights
MANHATTAN,40.830072,-73.947807,Hamilton Heights
MANHATTAN,40.711458,-73.987639,Lower East Side
MANHATTAN,40.744436,-73.984807,Midtown-Midtown South
MANHATTAN,40.753081,-73.965863,Turtle Bay-East Midtown
MANHATTAN,40.800074,-73.968916,Upper West Side
MANHATTAN,40.779813,-73.960379,Upper East Side-Carnegie Hill
MANHATTAN,40.730645,-73.99444,West Village
MANHATTAN,40.747999,-73.985607,Midtown-Midtown South
MANHATTAN,40.779105,-73.988193,Lincoln Square
MANHATTAN,40.800288,-73.95094,Central Harlem South
MANHATTAN,40.749807,-73.98408,Midtown-Midtown South
MANHATTAN,40.758744,-73.968618,Turtle Bay-East Midtown
MANHATTAN,40.773299,-73.94502,Yorkville
MANHATTAN,40.761098,-73.996892,Clinton
BRONX,40.879226,-73.918249,Spuyten Duyvil-Kingsbridge
MANHATTAN,40.746838,-73.986683,Midtown-Midtown South
QUEENS,40.705199,-73.799278,Jamaica
MANHATTAN,40.74826,-73.974419,Murray Hill-Kips Bay
BROOKLYN,40.692314,-73.9911,Brooklyn Heights-Cobble Hill
MANHATTAN,40.743361,-73.974601,Murray Hill-Kips Bay
MANHATTAN,40.725677,-74.003976,SoHo-TriBeCa-Civic Center-Little Italy
MANHATTAN,40.747541,-73.986426,Midtown-Midtown South
MANHATTAN,40.763538,-73.975352,Midtown-Midtown South
MANHATTAN,40.758504,-73.992835,Clinton
MANHATTAN,40.736963,-73.988713,Gramercy
MANHATTAN,40.78244,-73.984423,Upper West Side
MANHATTAN,40.740281,-73.988676,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.792166,-73.965857,Upper West Side
MANHATTAN,40.733332,-73.997092,West Village
QUEENS,40.784921,-73.777144,Ft. Totten-Bay Terrace-Clearview
QUEENS,40.734938,-73.862399,Corona
MANHATTAN,40.748105,-73.978494,Murray Hill-Kips Bay
MANHATTAN,40.737302,-73.983527,Gramercy
MANHATTAN,40.763005,-73.962234,Lenox Hill-Roosevelt Island
MANHATTAN,40.74697,-74.002436,Hudson Yards-Chelsea-Flatiron-Union Square
MANHATTAN,40.833365,-73.935456,Central Harlem North-Polo Grounds
MANHATTAN,40.790005,-73.974562,Upper West Side
MANHATTAN,40.740296,-73.976952,Murray Hill-Kips Bay
MANHATTAN,40.749413,-73.972275,Turtle Bay-East Midtown
BRONX,40.88836,-73.910191,Spuyten Duyvil-Kingsbridge
